   4.1826938e+02   8.4927127e+02   1.1056040e+03   1.1600463e+03   8.6515028e+02   4.8859074e+02
   3.6912004e+02   4.7346786e+02   4.2356238e+02   1.0156229e+03   1.1290444e+03   9.0220132e+02
